source_id,path,source_type,authority_status,owner,last_reviewed,notes
SRC-TEMPLATE-TARGET-CORE-VALUES,Sys4AI/templates/governance/target-core-values-template.md,template,controlled,requirements_manager,2026-07-09,Controlled target core-values template with stable candidates behavior tests conflicts trace approval waiver impact and supersession fields.
SRC-SCHEMA-STRATEGIC-INTENT-COMMON,Sys4AI/schemas/contracts/strategic_intent_common.schema.json,schema,controlled,verification_engineer,2026-07-09,Shared fail-closed approval waiver impact-analysis supersession layer and state definitions.
SRC-SCHEMA-TARGET-VISION,Sys4AI/schemas/contracts/target_vision_statement.schema.json,schema,controlled,verification_engineer,2026-07-09,JSON Schema for parsed target vision Markdown front matter and candidate-versus-approved state rules.
SRC-SCHEMA-TARGET-CORE-VALUES,Sys4AI/schemas/contracts/target_core_values.schema.json,schema,controlled,verification_engineer,2026-07-09,JSON Schema for parsed target core-values Markdown front matter stable IDs and candidate-versus-approved state rules.
SRC-EXAMPLE-STRATEGIC-INTENT,Sys4AI/examples/strategic_intent,strategic_intent_examples,derivative_draft,target_system_instance,2026-07-09,Noncanonical greenfield approved-flow and brownfield blocked-review examples with conflicts and rejected candidates.
SRC-STRATEGIC-BASELINE-TX07-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX07-001.md,completion_report,controlled,implementation_initialization,2026-07-09,TX-07 strategic-intent contract completion validation rollback and TX-08 handoff evidence.
SRC-HOST-PROFILE-CODEX-APP-REFERENCE,Sys4AI/configs/host_profiles/codex_app_reference.toml,config_source,controlled,verification_engineer,2026-07-10,Codex App reference-host profile draft bound to portable execution contract 1.0.0 with eight fail-closed interface states; G-07 observable verification and all host execution remain pending.
SRC-SCHEMA-HOST-CAPABILITY-PROFILE,Sys4AI/schemas/contracts/host_capability_profile.schema.json,schema,controlled,verification_engineer,2026-07-10,JSON Schema for versioned host metadata permission precedence interface state evidence degraded behavior cancellation and pending-gate sentinels.
SRC-DOC-CODEX-HOST-INTEGRATION-PROFILE,Sys4AI/docs/codex_host_integration_profile.md,host_interface_contract,controlled,system_engineer,2026-07-10,Controlled Codex reference-host interface trust-boundary permission and fail-closed behavior contract; not host capability evidence.
SRC-VALIDATOR-HOST-PROFILES,Sys4AI/sys_for_ai/host_profiles.py,validator,controlled,verification_engineer,2026-07-10,Focused structural host-profile validator enforcing exact interfaces pending-gate truthfulness permission precedence evidence freshness and secret absence.
SRC-TEST-HOST-PROFILES,Sys4AI/tests/test_host_profiles.py,test,controlled,verification_engineer,2026-07-10,Positive and negative structural host-profile tests; they do not perform or accept G-07 observable host verification.
SRC-STRATEGIC-BASELINE-TX08-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX08-001.md,completion_report,controlled,implementation_initialization,2026-07-10,TX-08 host-profile contract completion validation rollback and G-07 handoff evidence.
SRC-SCHEMA-EXECUTION-TRANSACTION,Sys4AI/schemas/contracts/execution_transaction.schema.json,schema,controlled,verification_engineer,2026-07-10,JSON Schema 1.0.0 for harness-neutral bounded identity authorization permission time data delegation capability state cancellation escalation evidence rollback and supersession semantics.
SRC-TEMPLATE-EXECUTION-TRANSACTION,Sys4AI/templates/project/execution-transaction-template.yaml,template,controlled,implementation_initialization,2026-07-10,Fail-closed proposed ExecutionTransaction template that grants no authority and names no host-specific or retired runtime mechanism.
SRC-TEST-EXECUTION-TRANSACTION,Sys4AI/tests/test_execution_transactions.py,test,controlled,verification_engineer,2026-07-10,Positive and negative structural contract tests for required surfaces exact states identity authorization permission data delegation capability evidence closeout and supersession rules.
SRC-STRATEGIC-BASELINE-TX09-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX09-001.md,completion_report,controlled,implementation_initialization,2026-07-10,TX-09 portable execution contract completion validation rollback and G-05 safety-gate handoff evidence.
SRC-DDR-STRATEGIC-BASELINE-G05-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-STRATEGIC-BASELINE-G05-001.yaml,director_decision,controlled,system_director,2026-07-10,Human-authorized G-05 classification scanner sequencing and TX-10 eligibility decision while preserving TX-13 semantic scope.
SRC-CONFIG-CAPABILITY-MIGRATION,Sys4AI/configs/capability_migration.toml,config_source,controlled,baseline_change_manager,2026-07-10,Controlled retired-reference classes transaction assignments removed-path list and exact inventory fingerprints.
SRC-SCHEMA-CAPABILITY-MIGRATION,Sys4AI/schemas/contracts/capability_migration.schema.json,schema,controlled,baseline_change_manager,2026-07-10,JSON Schema for the G-05 capability-migration manifest classes modes dispositions owners and inventory evidence.
SRC-VALIDATOR-CAPABILITY-MIGRATION,Sys4AI/sys_for_ai/capability_migration.py,validator,controlled,verification_engineer,2026-07-10,Fail-closed G-05 and TX-13 scanner for classified retired references implementation paths profiles program state evidence freshness and generated authority.
SRC-TEST-CAPABILITY-MIGRATION,Sys4AI/tests/test_capability_migration.py,test,controlled,verification_engineer,2026-07-10,Positive and negative G-05 boundary and TX-13 integration tests.
SRC-TX10-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-10-ACTIVE-SURFACE-MIGRATION.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Authorized portable TX-10 contract with bounded scope permission validation stop rollback and closeout obligations.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX10,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-10-ACTIVE-SURFACE-MIGRATION-20260710T135843Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-10 preflight with canonical and registry inspections; memory remained navigation only.
SRC-COMPLETION-STRATEGIC-BASELINE-TX10,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX10-001.yaml,completion_receipt,controlled,bounded_execution_planner,2026-07-10,Portable machine-readable TX-10 closeout evidence.
SRC-HANDOFF-STRATEGIC-BASELINE-TX10,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX10-001.yaml,handoff,controlled,bounded_execution_planner,2026-07-10,Portable handoff from TX-10 to the dependency-ready trace schema transaction.
SRC-STRATEGIC-BASELINE-TX10-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX10-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-10 receipt preserving the active versus historical authority boundary and exact next gate.
SRC-SCHEMA-COMPLETION-RECEIPT-V1,Sys4AI/schemas/contracts/completion_receipt_v1_0.schema.json,schema,controlled,verification_engineer,2026-07-10,Portable completion receipt registry and evidence contract.
SRC-SCHEMA-HANDOFF-V1,Sys4AI/schemas/contracts/handoff_v1_0.schema.json,schema,controlled,verification_engineer,2026-07-10,Portable handoff state closeout and next-transaction contract.
SRC-SCHEMA-MEMORY-PREFLIGHT-V0-1,Sys4AI/schemas/contracts/memory_preflight_receipt_v0_1.schema.json,schema,historical,verification_engineer,2026-07-10,Read-only compatibility schema for activated historical memory receipts; current writers do not emit it.
SRC-TEST-ACTIVE-SURFACE-MIGRATION,Sys4AI/tests/test_active_surface_migration.py,test,controlled,verification_engineer,2026-07-10,TX-10 regression tests for zero unresolved current references portable state role memory closeout and explicit historical profiles.
SRC-TRACE-SCHEMA-MIGRATION-PROFILE,Sys4AI/docs/requirement_trace_schema_v2_migration.md,migration_profile,controlled,trace_owner,2026-07-10,TX-11 mapping and TX-12 atomic migration reviewed counts exact reversibility retired-runtime boundary and rollback contract.
SRC-VALIDATOR-TRACE-MIGRATION,Sys4AI/sys_for_ai/trace_migration.py,validator,controlled,trace_owner,2026-07-10,Deterministic TX-11 dry-run TX-12 atomic writer exact 214-row legacy reconstruction and separately reviewed additive generalized-row validation.
SRC-TEST-TRACE-SCHEMA-MIGRATION,Sys4AI/tests/test_trace_schema_migration.py,test,controlled,verification_engineer,2026-07-10,Positive and negative tests for schema invariants atomic migration exact rollback stable counts accountable review retired-runtime isolation duplicates and header drift.
SRC-TX11-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-11-TRACE-SCHEMA.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Authorized portable TX-11 contract bounded to schema and non-writing migration dry-run work before TX-12.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX11,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-11-TRACE-SCHEMA-20260710T142714Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-11 preflight with three canonical inspections; one derivative hit was rejected as authority.
SRC-COMPLETION-STRATEGIC-BASELINE-TX11,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX11-001.yaml,completion_receipt,controlled,trace_owner,2026-07-10,Portable machine-readable TX-11 closeout evidence for the versioned schema and no-write dry-run.
SRC-HANDOFF-STRATEGIC-BASELINE-TX11,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX11-001.yaml,handoff,controlled,trace_owner,2026-07-10,Portable handoff from TX-11 to TX-12 trace data migration and semantic review only.
SRC-STRATEGIC-BASELINE-TX11-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX11-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-11 receipt recording the 214-row dry-run unchanged source hash rollback and TX-12-only gate.
SRC-TRACE-SEMANTIC-REVIEW-TX12,Sys4AI/docs/requirement_trace_semantic_review_tx12.md,review_report,controlled,requirements_verifier,2026-07-10,Row-by-row accountable TX-12 review evidence for all 214 generalized trace rows counts gaps legacy runtime treatment and exact rollback digest.
SRC-TX12-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-12-TRACE-DATA.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-12 contract bounded to atomic trace data migration semantic review and stop before TX-13.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX12,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-12-TRACE-DATA-20260710T145240Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-12 preflight with canonical plan PRD decision trace role and validation-contract inspections; memory remained navigation only.
SRC-COMPLETION-STRATEGIC-BASELINE-TX12,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX12-001.yaml,completion_receipt,controlled,trace_owner,2026-07-10,Portable machine-readable TX-12 closeout evidence for atomic migration exact rollback and accountable review.
SRC-HANDOFF-STRATEGIC-BASELINE-TX12,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX12-001.yaml,handoff,controlled,trace_owner,2026-07-10,Portable handoff from TX-12 to TX-13 broader validators only.
SRC-STRATEGIC-BASELINE-TX12-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX12-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-12 receipt recording 214 reviewed rows exact rollback gaps validation and TX-13-only gate.
SRC-VALIDATION-SEMANTICS-COMMON,Sys4AI/sys_for_ai/validation_semantics.py,validator_support,controlled,verification_engineer,2026-07-10,Shared required notice separating structural validation from strategic domain stakeholder and production truth.
SRC-VALIDATOR-STRATEGIC-INTENT,Sys4AI/sys_for_ai/strategic_intent.py,validator,controlled,verification_engineer,2026-07-10,Focused target vision and core-values validator for metadata headings IDs approval source hash waivers supersession and permission boundaries.
SRC-TEST-STRATEGIC-INTENT,Sys4AI/tests/test_strategic_intent.py,test,controlled,verification_engineer,2026-07-10,Positive and negative strategic-intent approval authority hash waiver and content-contract tests.
SRC-VALIDATOR-PRD-SEMANTICS,Sys4AI/sys_for_ai/prd_semantics.py,validator,controlled,verification_engineer,2026-07-11,Focused Phase 0 Phase 1 and controlled Phase 2 identity lifecycle execution reference derivative-authority post-G-08 approval and post-TX-21 deferred-G-10 state validator.
SRC-TEST-PRD-SEMANTICS,Sys4AI/tests/test_prd_semantics.py,test,controlled,verification_engineer,2026-07-10,Positive and negative canonical addendum derivative-authority approved-status and counterfeit model-self-approval tests.
SRC-VALIDATOR-LIFECYCLE-PATTERNS,Sys4AI/sys_for_ai/lifecycle_patterns.py,validator,controlled,verification_engineer,2026-07-10,Focused eight-stage lifecycle transition coordination-pattern maturity and production-evidence validator.
SRC-TEST-LIFECYCLE-PATTERNS,Sys4AI/tests/test_lifecycle_patterns.py,test,controlled,verification_engineer,2026-07-10,Positive and negative lifecycle transition pattern decision and production-promotion tests.
SRC-VALIDATOR-TRACE-SEMANTICS,Sys4AI/sys_for_ai/trace_validation.py,validator,controlled,trace_owner,2026-07-11,Generalized trace checks for implementation paths optional profiles program-state freshness generated authority exact routing preserved gaps and fail-closed post-TX-21 G-10 deferral.
SRC-TEST-TRACE-SEMANTICS,Sys4AI/tests/test_trace_semantics.py,test,controlled,verification_engineer,2026-07-11,Positive and negative trace semantic tests including exact seven and 200 gap policy prior transaction routing and blocked post-TX-21 G-10 disposition.
SRC-TX13-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-13-VALIDATORS.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-13 contract bounded to validator implementation and stop before TX-14.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX13,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-13-VALIDATORS-20260710T151414Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-13 routing evidence with canonical sources preferred over one generated derivative hit.
SRC-COMPLETION-STRATEGIC-BASELINE-TX13,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX13-001.yaml,completion_receipt,controlled,verification_engineer,2026-07-10,Portable machine-readable TX-13 closeout evidence for focused validators unchanged trace data and explicit gaps.
SRC-HANDOFF-STRATEGIC-BASELINE-TX13,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX13-001.yaml,handoff,controlled,verification_engineer,2026-07-10,Portable handoff from TX-13 to TX-14 controlled Phase 2 work only.
SRC-STRATEGIC-BASELINE-TX13-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX13-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-13 receipt recording validator coverage unchanged trace evidence explicit gaps and TX-14-only boundary.
SRC-PRD-P2-STRATEGIC-BASELINE-ADDENDUM,PRDs/Sys4AI_phase-2_strategic_baseline_addendum.md,prd_addendum,controlled,requirements_manager,2026-07-10,G-06-accepted Phase 2 strategic portable-execution host pattern testing trace and package obligations; preserves the accepted Phase 2 source and draft.
SRC-TX14-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-14-PHASE2.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-14 contract bounded to the selected addendum and stop before TX-15.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX14,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-14-PHASE2-20260710T155212Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-14 routing evidence with live plan decision handoff PRD and registry inspections.
SRC-COMPLETION-STRATEGIC-BASELINE-TX14,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX14-001.yaml,completion_receipt,controlled,requirements_manager,2026-07-10,Portable machine-readable TX-14 closeout evidence for the controlled addendum protected Phase 2 evidence and additive trace rows.
SRC-HANDOFF-STRATEGIC-BASELINE-TX14,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX14-001.yaml,handoff,controlled,requirements_manager,2026-07-10,Portable handoff from TX-14 to TX-15 target-package work only.
SRC-STRATEGIC-BASELINE-TX14-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX14-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-14 receipt recording addendum control protected hashes 214-plus-13 trace evidence and the TX-15-only boundary.
SRC-SCHEMA-TARGET-SYSTEM-PACKAGE,Sys4AI/schemas/contracts/target_system_package_manifest.schema.json,schema,controlled,verification_engineer,2026-07-10,JSON Schema 1.0.0 for manifest-driven target packages with strategic approval pattern host execution trace hash validation and derivative-boundary fields.
SRC-TX15-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-15-TARGET-PACKAGE.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-15 contract bounded to target-package schema example validator tests and stop before TX-16.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX15,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-15-TARGET-PACKAGE-20260710T165733Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-15 routing evidence with live plan handoff PRD validator example registry and system-layer inspections.
SRC-COMPLETION-STRATEGIC-BASELINE-TX15,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX15-001.yaml,completion_receipt,controlled,implementation_initialization_agent,2026-07-10,Portable machine-readable TX-15 closeout evidence for the generic package contract derivative example exact trace updates and preserved gates.
SRC-HANDOFF-STRATEGIC-BASELINE-TX15,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX15-001.yaml,handoff,controlled,implementation_initialization_agent,2026-07-10,Portable handoff from TX-15 to TX-16 walking-skeleton work only.
SRC-STRATEGIC-BASELINE-TX15-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX15-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-15 receipt recording generic package validation exact trace advancement protected hashes open gates and TX-16-only boundary.
SRC-TX16-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-16-WALKING-SKELETON.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-16 contract bounded to the active walking-skeleton flow and stop before TX-17.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX16,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-16-WALKING-SKELETON-20260710T172717Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-16 routing evidence with live handoff flow package trace and registry inspections.
SRC-COMPLETION-STRATEGIC-BASELINE-TX16,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX16-001.yaml,completion_receipt,controlled,system_engineer,2026-07-10,Portable machine-readable TX-16 closeout evidence for the active strategic flow historical appendix exact trace and open gates.
SRC-HANDOFF-STRATEGIC-BASELINE-TX16,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX16-001.yaml,handoff,controlled,system_engineer,2026-07-10,Portable handoff from TX-16 to TX-17 safety evaluation only.
SRC-STRATEGIC-BASELINE-TX16-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX16-001.md,completion_receipt,controlled,baseline_change_manager,2026-07-10,Human-readable TX-16 receipt recording the active graph exact trace protected evidence open gates and TX-17-only boundary.
SRC-SAFETY-EVALUATION-PACKET-TX17,Sys4AI/assurance/meta_agent_self_change_safety_evaluation.yaml,safety_evaluation_packet,controlled,security_safety_privacy_compliance_reviewer,2026-07-10,Integrated seven-part TX-17 threat permission verification evaluation assurance rollback and operations evidence with explicit TX-18 and production gaps.
SRC-HOLDOUT-SUITE-SELF-CHANGE-TX17,Sys4AI/assurance/holdouts/meta_agent_self_change_holdouts.yaml,holdout_suite,controlled,verification_engineer,2026-07-10,Integrity-protected nonconfidential 24-scenario positive negative and conflict self-change evaluation suite with immutable fail-closed thresholds.
SRC-SCHEMA-SELF-CHANGE-SAFETY-EVALUATION,Sys4AI/schemas/contracts/self_change_safety_evaluation.schema.json,schema,controlled,verification_engineer,2026-07-10,JSON Schema 1.0.0 for the integrated Meta-Agent self-change safety evaluation packet and open-gate limitations.
SRC-SCHEMA-SELF-CHANGE-HOLDOUT-SUITE,Sys4AI/schemas/contracts/self_change_holdout_suite.schema.json,schema,controlled,verification_engineer,2026-07-10,JSON Schema 1.0.0 for protected self-change holdout defaults scenarios thresholds and expected results.
SRC-VALIDATOR-SAFETY-EVALUATION,Sys4AI/sys_for_ai/safety_evaluation.py,validator,controlled,verification_engineer,2026-07-10,Focused fail-closed validator and evaluator for the TX-17 safety snapshot assurance owners protected hashes trace gaps roles holdouts reflection isolation production boundaries and current G-08 authority routing.
SRC-TEST-SAFETY-EVALUATION,Sys4AI/tests/test_safety_evaluation.py,test,controlled,verification_engineer,2026-07-10,Positive and mandatory negative TX-17 tests for self-approval permissions evaluator integrity holdouts isolation hostile input recursion rollback production and snapshot-versus-current gate reporting.
SRC-TX17-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-17-SAFETY-EVALUATION.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-17 contract bounded to self-change safety evidence and stopping before accountable TX-18 review.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX17,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-17-SAFETY-EVALUATION-20260710T175106Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-17 routing evidence with live plan decision handoff requirements host roles and registered-source inspections.
SRC-COMPLETION-STRATEGIC-BASELINE-TX17,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX17-001.yaml,completion_receipt,controlled,security_safety_privacy_compliance_reviewer,2026-07-10,Portable machine-readable TX-17 closeout for seven assurance sections protected holdouts explicit residual gaps and human-gated continuation.
SRC-HANDOFF-STRATEGIC-BASELINE-TX17,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX17-001.yaml,handoff,controlled,security_safety_privacy_compliance_reviewer,2026-07-10,Portable handoff from TX-17 to TX-18 accountable human review only with no implied acceptance.
SRC-STRATEGIC-BASELINE-TX17-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX17-001.md,completion_receipt,controlled,svc_documentation_surface_architect,2026-07-10,Human-readable TX-17 receipt recording threat evaluation role separation protected evidence preserved gaps limitations rollback and the TX-18 human gate.
SRC-DDR-STRATEGIC-BASELINE-G08-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-STRATEGIC-BASELINE-G08-001.yaml,director_decision,controlled,system_director,2026-07-10,Direct accountable human G-08 approval of SFA-VISION-001 and SFA-VALUE-001 through 008 with bounded TX-17 acceptance and explicit non-production authority limits.
SRC-TX18-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-18-HUMAN-APPROVAL.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-18 contract bounded to exact G-08 strategic approval and stopping before TX-19.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX18,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-18-HUMAN-APPROVAL-20260710T184803Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-18 routing evidence; live plan PRD handoff decision safety and registry sources controlled scope over memory or derivative hits.
SRC-COMPLETION-STRATEGIC-BASELINE-TX18,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX18-001.yaml,completion_receipt,controlled,system_director,2026-07-10,Portable machine-readable TX-18 closeout for direct human G-08 approval protected evidence preserved trace gaps and TX-19-only routing.
SRC-HANDOFF-STRATEGIC-BASELINE-TX18,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX18-001.yaml,handoff,controlled,system_director,2026-07-10,Portable handoff from TX-18 to TX-19 derivative-module regeneration only after shared-baseline publication.
SRC-STRATEGIC-BASELINE-TX18-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX18-001.md,completion_receipt,controlled,svc_documentation_surface_architect,2026-07-10,Human-readable TX-18 receipt recording approval scope validation limitations supersession protected baselines and later-gate boundaries.
SRC-TX19-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-19-MODULES.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-10,Human-authorized portable TX-19 contract bounded to twelve derivative PRD modules and stopping before TX-20.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX19,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-19-MODULES-20260710T193535Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-10,Source-first TX-19 routing evidence with live plan handoff decisions module registry provenance and protected-boundary inspection.
SRC-COMPLETION-STRATEGIC-BASELINE-TX19,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX19-001.yaml,completion_receipt,controlled,requirements_manager,2026-07-10,Portable machine-readable TX-19 closeout for twelve derivative modules complete unique allocation protected evidence and TX-20-only routing.
SRC-HANDOFF-STRATEGIC-BASELINE-TX19,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX19-001.yaml,handoff,controlled,requirements_manager,2026-07-10,Portable handoff from TX-19 to TX-20 generated documentation only with all later gates preserved.
SRC-STRATEGIC-BASELINE-TX19-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX19-001.md,completion_receipt,controlled,svc_documentation_surface_architect,2026-07-10,Human-readable TX-19 receipt recording module allocation provenance validation limitations rollback protected baselines and TX-20 boundary.
SRC-TX20-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-20-GENERATED-DOCS.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-11,Human-authorized portable TX-20 contract bounded to deterministic noncanonical strategic readers and stop before TX-21.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX20,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-20-GENERATED-DOCS-20260711T141224Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-11,Source-first TX-20 preflight with live plan handoff decision generator and registry inspection.
SRC-COMPLETION-STRATEGIC-BASELINE-TX20,Sys4AI/control_records/completions/RECEIPT-SFADEV-STRATEGIC-BASELINE-TX20-001.yaml,completion_receipt,controlled,svc_documentation_surface_architect,2026-07-11,Portable machine-readable TX-20 closeout evidence for five noncanonical strategic readers corrected G-08 status and completed G-09.
SRC-HANDOFF-STRATEGIC-BASELINE-TX20,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-STRATEGIC-BASELINE-TX20-001.yaml,handoff,controlled,svc_documentation_surface_architect,2026-07-11,Portable handoff from TX-20 to TX-21 final acceptance only with later authority boundaries preserved.
SRC-STRATEGIC-BASELINE-TX20-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-TX20-001.md,completion_receipt,controlled,svc_documentation_surface_architect,2026-07-11,Human-readable TX-20 receipt recording generated reader scope validation limitations rollback protected baselines and TX-21 boundary.
SRC-TX21-EXECUTION-TRANSACTION,Sys4AI/control_records/execution_transactions/TX-21-FINAL-ACCEPTANCE.yaml,execution_transaction,controlled,bounded_execution_planner,2026-07-11,Human-authorized portable TX-21 contract bounded to final regression semantic review rollback closeout and truthful G-10 disposition.
SRC-MEMPREFLIGHT-STRATEGIC-BASELINE-TX21,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-TX-21-FINAL-ACCEPTANCE-20260711T143842Z.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-11,Source-first TX-21 preflight with live plan handoff host trace safety decision and registry inspection.
